appid;month;review_count;positive_count;negative_count;steam_purchase_count;early_access_count;avg_playtime_at_review_hrs
4920;2025-11;19;13;6;10;0;309.26
4920;2025-12;26;23;3;22;0;415.5
4920;2026-01;29;25;4;18;0;572.14
4920;2026-02;23;21;2;18;0;287.25
4920;2026-03;19;16;3;16;0;663.18
4920;2026-04;10;6;4;8;0;439.81
4920;2026-05;17;15;2;13;0;270.18
6000;2025-06;80;76;4;64;0;11.14
6000;2025-07;83;80;3;63;0;9.1
6000;2025-08;75;69;6;59;0;9.57
6000;2025-09;64;62;2;52;0;10.12
6000;2025-10;63;60;3;49;0;23.87
6000;2025-11;62;55;7;48;0;283.56
6000;2025-12;104;99;5;85;0;12.09
6000;2026-01;101;99;2;82;0;13.07
6000;2026-02;71;68;3;60;0;10.55
6000;2026-03;67;63;4;55;0;13.69
6000;2026-04;63;57;6;54;0;10.7
6000;2026-05;166;154;12;146;0;8.97
6060;2025-08;36;29;7;29;0;23.52
6060;2025-09;72;64;8;63;0;35.25
6060;2025-10;87;84;3;73;0;33.35
6060;2025-11;90;88;2;72;0;47.22
6060;2025-12;147;138;9;127;0;46.41
6060;2026-01;124;117;7;110;0;37.21
6060;2026-02;103;95;8;91;0;25.21
6060;2026-03;98;89;9;81;0;32.23
6060;2026-04;90;86;4;75;0;29.89
6060;2026-05;153;141;12;137;0;22.42
6850;2024-11;16;15;1;13;0;13.34
6850;2024-12;126;93;33;119;0;8.29
6850;2025-01;72;56;16;65;0;9.46
6850;2025-02;34;26;8;29;0;11.19
6850;2025-03;34;26;8;28;0;9.8
6850;2025-04;42;31;11;32;0;9.8
6850;2025-05;41;33;8;32;0;10.83
6850;2025-06;54;47;7;42;0;7.78
6850;2025-07;72;51;21;62;0;15.42
6850;2025-08;88;66;22;82;0;11.14
6850;2025-09;35;24;11;32;0;15.87
6850;2025-10;39;32;7;37;0;21.41
6850;2025-11;49;34;15;41;0;11.44
6850;2025-12;70;52;18;62;0;9.05
6850;2026-01;57;46;11;51;0;19.32
6850;2026-02;25;20;5;21;0;8.99
6850;2026-03;73;55;18;64;0;8.64
6850;2026-04;47;36;11;37;0;12.31
6850;2026-05;26;20;6;19;0;13.34
6860;2025-11;84;75;9;63;0;14.48
6860;2025-12;187;178;9;173;0;12.69
6860;2026-01;160;153;7;150;0;15.7
6860;2026-02;112;101;11;99;0;14.9
6860;2026-03;219;207;12;205;0;16.68
6860;2026-04;152;136;16;139;0;16.05
6860;2026-05;86;74;12;75;0;19.91
6880;2024-01;35;23;12;34;0;11.76
6880;2024-02;27;18;9;24;0;22.61
6880;2024-03;30;18;12;25;0;11.29
6880;2024-04;13;8;5;10;0;7.18
6880;2024-05;27;18;9;23;0;8.31
6880;2024-06;20;10;10;18;0;10.32
6880;2024-07;24;15;9;21;0;9.89
6880;2024-08;21;16;5;18;0;12.9
6880;2024-09;26;10;16;22;0;8.16
6880;2024-10;33;25;8;27;0;11.25
6880;2024-11;24;17;7;22;0;15.68
6880;2024-12;27;17;10;27;0;10.42
6880;2025-01;32;18;14;30;0;7.36
6880;2025-02;23;16;7;21;0;13.53
6880;2025-03;26;18;8;23;0;45.16
6880;2025-04;18;14;4;16;0;250.6
6880;2025-05;35;21;14;32;0;13.66
6880;2025-06;31;22;9;29;0;11.46
6880;2025-07;34;27;7;31;0;10.93
6880;2025-08;29;19;10;25;0;9.82
6880;2025-09;21;17;4;20;0;10.89
6880;2025-10;33;26;7;31;0;9.04
6880;2025-11;25;19;6;22;0;16.05
6880;2025-12;31;19;12;30;0;9.04
6880;2026-01;38;23;15;31;0;14.75
6880;2026-02;45;32;13;32;0;10.34
6880;2026-03;37;23;14;32;0;9.51
6880;2026-04;24;14;10;20;0;6.45
6880;2026-05;29;19;10;21;0;11.92
6910;2025-05;1;1;0;0;0;136.77
6910;2025-06;75;71;4;67;0;24.38
6910;2025-07;89;80;9;81;0;21.78
6910;2025-08;95;90;5;88;0;26.55
6910;2025-09;108;98;10;97;0;28.18
6910;2025-10;114;107;7;102;0;43.08
6910;2025-11;85;79;6;72;0;23.86
6910;2025-12;88;79;9;82;0;28.77
6910;2026-01;72;68;4;68;0;30.8
6910;2026-02;56;54;2;51;0;34.02
6910;2026-03;79;76;3;70;0;21.45
6910;2026-04;72;70;2;66;0;31.43
6910;2026-05;66;62;4;61;0;28.15
7260;2024-01;1;1;0;1;0;5.63
7260;2024-02;1;1;0;1;0;15.93
7260;2024-04;2;2;0;2;0;22.25
7260;2024-06;1;1;0;1;0;55.13
7260;2024-07;2;2;0;2;0;3.84
7260;2024-08;1;0;1;1;0;179.9
7260;2024-09;1;1;0;1;0;0.62
7260;2024-12;2;2;0;2;0;16.57
7260;2025-01;2;1;1;2;0;4.15
7260;2025-02;1;1;0;0;0;6.6
7260;2025-03;1;0;1;1;0;3.42
7260;2025-04;1;1;0;1;0;19.4
7260;2025-06;1;0;1;1;0;3.02
7260;2025-09;2;2;0;2;0;2.23
7260;2025-11;1;1;0;1;0;6.93
7260;2025-12;1;1;0;1;0;7.53
7260;2026-01;1;0;1;1;0;26.47
7260;2026-02;3;3;0;3;0;29.55
7260;2026-04;2;2;0;2;0;59.02
7600;2024-01;21;14;7;19;0;139.57
7600;2024-02;23;18;5;20;0;80.97
7600;2024-03;18;10;8;18;0;89.25
7600;2024-04;21;14;7;18;0;20.63
7600;2024-05;15;13;2;14;0;71.03
7600;2024-06;17;11;6;14;0;128.99
7600;2024-07;14;8;6;14;0;45.8
7600;2024-08;19;15;4;17;0;231.02
7600;2024-09;14;7;7;13;0;192.16
7600;2024-10;14;12;2;13;0;199.09
7600;2024-11;12;5;7;10;0;122.61
7600;2024-12;18;15;3;13;0;21.62
7600;2025-01;25;22;3;17;0;111.63
7600;2025-02;20;16;4;16;0;234.73
7600;2025-03;21;11;10;20;0;51.36
7600;2025-04;13;10;3;12;0;105.86
7600;2025-05;18;18;0;13;0;94.19
7600;2025-06;14;12;2;12;0;156.06
7600;2025-07;18;13;5;14;0;50.08
7600;2025-08;13;12;1;10;0;172.96
7600;2025-09;16;12;4;12;0;128.65
7600;2025-10;14;12;2;13;0;37.37
7600;2025-11;18;15;3;14;0;69.6
7600;2025-12;12;8;4;10;0;100.97
7600;2026-01;23;19;4;17;0;75.93
7600;2026-02;23;17;6;21;0;1775.82
7600;2026-03;17;12;5;12;0;89.85
7600;2026-04;9;7;2;5;0;49.26
7600;2026-05;10;5;5;7;0;27.71
7670;2025-07;44;37;7;36;0;16.07
7670;2025-08;91;87;4;70;0;15.9
7670;2025-09;96;91;5;81;0;11.81
7670;2025-10;89;83;6;68;0;10.79
7670;2025-11;90;85;5;73;0;11.91
7670;2025-12;109;96;13;92;0;11.68
7670;2026-01;94;90;4;76;0;13.11
7670;2026-02;115;108;7;99;0;12.66
7670;2026-03;94;86;8;82;0;13.43
7670;2026-04;104;96;8;90;0;14.67
7670;2026-05;74;69;5;62;0;10.51
7730;2024-01;3;2;1;0;0;0.24
7730;2024-02;2;2;0;2;0;8.48
7730;2024-03;1;0;1;1;0;1.17
7730;2024-04;2;2;0;1;0;18.82
7730;2024-05;2;1;1;1;0;1.07
7730;2024-07;2;1;1;2;0;7.78
7730;2024-08;3;3;0;1;0;17.61
7730;2024-09;2;0;2;2;0;12.27
7730;2024-10;2;1;1;1;0;3.89
7730;2024-11;4;1;3;4;0;0.59
7730;2024-12;3;3;0;2;0;1.1
7730;2025-01;2;1;1;1;0;27.33
7730;2025-02;2;2;0;1;0;1.62
7730;2025-04;1;0;1;1;0;0.13
7730;2025-05;2;1;1;2;0;36.18
7730;2025-06;2;1;1;1;0;1.07
7730;2025-07;3;2;1;3;0;0.24
7730;2025-08;2;2;0;0;0;24.05
7730;2025-09;2;2;0;1;0;2.01
7730;2025-10;2;1;1;1;0;6.19
7730;2025-11;1;1;0;1;0;1.13
7730;2026-01;1;1;0;1;0;13.5
7730;2026-02;1;0;1;0;0;0.23
7730;2026-04;2;1;1;0;0;0.16
7730;2026-05;2;0;2;2;0;0.41
7940;2025-12;130;121;9;115;0;28.82
7940;2026-01;204;198;6;183;0;30.52
7940;2026-02;163;150;13;147;0;84.72
7940;2026-03;207;199;8;185;0;24.13
7940;2026-04;127;123;4;118;0;24.0
7940;2026-05;169;159;10;154;0;21.33
8190;2025-08;74;64;10;67;0;28.11
8190;2025-09;79;65;14;62;0;87.17
8190;2025-10;103;90;13;94;0;28.75
8190;2025-11;104;92;12;93;0;25.74
8190;2025-12;127;112;15;106;0;52.39
8190;2026-01;129;110;19;114;0;24.32
8190;2026-02;109;89;20;89;0;27.76
8190;2026-03;119;107;12;107;0;23.83
8190;2026-04;86;69;17;69;0;25.89
8190;2026-05;70;57;13;53;0;35.14
8500;2026-01;168;130;38;168;0;616.6
8500;2026-02;224;164;60;224;0;341.5
8500;2026-03;228;154;74;228;0;373.37
8500;2026-04;204;142;62;204;0;420.95
8500;2026-05;176;119;57;176;0;454.44
8790;2024-01;4;4;0;3;0;14.67
8790;2024-02;2;2;0;1;0;239.98
8790;2024-03;2;1;1;2;0;0.1
8790;2024-04;2;1;1;1;0;11.26
8790;2024-05;1;1;0;1;0;46.58
8790;2024-06;1;1;0;1;0;9.48
8790;2024-07;2;2;0;2;0;36.61
8790;2024-08;3;3;0;3;0;2412.7
8790;2024-09;2;1;1;2;0;1.24
8790;2024-10;2;2;0;2;0;4.53
8790;2024-11;4;4;0;4;0;1.29
8790;2024-12;3;2;1;2;0;4.39
8790;2025-02;1;1;0;1;0;4.67
8790;2025-03;2;2;0;2;0;0.39
8790;2025-04;1;1;0;0;0;0.12
8790;2025-05;3;3;0;3;0;4.18
8790;2025-06;1;1;0;1;0;148.67
8790;2025-07;1;1;0;0;0;0.08
8790;2025-08;8;8;0;7;0;28.05
8790;2025-10;3;3;0;3;0;2.53
8790;2025-11;3;3;0;3;0;15.27
8790;2025-12;1;1;0;1;0;12.37
8790;2026-01;4;4;0;4;0;4.78
8790;2026-03;5;5;0;5;0;7.41
8790;2026-04;2;2;0;2;0;0.67
8790;2026-05;1;1;0;0;0;11.85
8850;2024-11;60;54;6;49;0;14.08
8850;2024-12;49;43;6;45;0;22.18
8850;2025-01;58;53;5;47;0;30.82
8850;2025-02;59;47;12;50;0;14.62
8850;2025-03;55;48;7;47;0;17.99
8850;2025-04;60;52;8;52;0;9.02
8850;2025-05;58;44;14;51;0;19.31
8850;2025-06;80;40;40;68;0;14.86
8850;2025-07;53;41;12;48;0;20.32
8850;2025-08;49;40;9;42;0;13.8
8850;2025-09;43;36;7;36;0;22.28
8850;2025-10;42;32;10;35;0;13.5
8850;2025-11;34;26;8;28;0;11.15
8850;2025-12;52;42;10;49;0;17.66
8850;2026-01;62;51;11;49;0;22.06
8850;2026-02;55;45;10;48;0;12.88
8850;2026-03;49;40;9;38;0;15.93
8850;2026-04;46;36;10;41;0;13.75
8850;2026-05;35;30;5;28;0;15.5
8870;2026-03;261;242;19;213;0;18.76
8870;2026-04;419;378;41;346;0;17.83
8870;2026-05;320;277;43;242;0;21.11
8880;2024-01;1;1;0;1;0;4.52
8880;2024-02;6;4;2;5;0;3.98
8880;2024-03;2;2;0;2;0;19.9
8880;2024-04;2;1;1;2;0;14.27
8880;2024-05;5;2;3;5;0;8.01
8880;2024-06;1;0;1;1;0;27.87
8880;2024-07;1;1;0;0;0;3.98
8880;2024-08;1;1;0;1;0;6.25
8880;2024-11;1;0;1;1;0;0.72
8880;2025-01;1;1;0;1;0;11.5
8880;2025-02;5;3;2;4;0;8.64
8880;2025-03;2;1;1;2;0;4.16
8880;2025-04;2;1;1;1;0;13.65
8880;2025-05;3;1;2;3;0;1.73
8880;2025-06;2;0;2;1;0;4.95
8880;2025-07;2;1;1;1;0;0.63
8880;2025-09;1;1;0;1;0;8.55
8880;2025-10;2;0;2;2;0;4.12
8880;2025-11;4;4;0;4;0;16.05
8880;2025-12;1;0;1;1;0;136.63
8880;2026-02;2;1;1;2;0;4.28
8880;2026-03;4;4;0;3;0;27.59
8880;2026-04;2;2;0;2;0;60.0
8880;2026-05;1;1;0;0;0;0.17
8930;2026-03;47;45;2;35;0;257.78
8930;2026-04;528;500;28;353;0;822.52
8930;2026-05;425;403;22;264;0;1052.94
8980;2025-06;389;73;316;278;0;37.73
8980;2025-07;82;54;28;62;0;61.27
8980;2025-08;58;47;11;42;0;51.8
8980;2025-09;81;57;24;49;0;41.2
8980;2025-10;61;52;9;42;0;117.76
8980;2025-11;48;40;8;32;0;63.3
8980;2025-12;52;45;7;39;0;53.28
8980;2026-01;51;45;6;39;0;36.29
8980;2026-02;42;36;6;33;0;45.26
8980;2026-03;44;37;7;31;0;44.41
8980;2026-04;47;41;6;38;0;36.19
8980;2026-05;45;40;5;33;0;44.72
9010;2025-01;50;46;4;39;0;8.06
9010;2025-02;56;52;4;46;0;18.19
9010;2025-03;54;50;4;46;0;41.81
9010;2025-04;52;48;4;45;0;22.9
9010;2025-05;42;35;7;34;0;11.99
9010;2025-06;45;40;5;34;0;9.33
9010;2025-07;79;74;5;65;0;22.35
9010;2025-08;61;53;8;53;0;8.65
9010;2025-09;54;45;9;47;0;16.52
9010;2025-10;50;44;6;47;0;9.75
9010;2025-11;58;55;3;40;0;11.57
9010;2025-12;60;54;6;53;0;107.83
9010;2026-01;67;64;3;61;0;26.79
9010;2026-02;88;82;6;76;0;10.45
9010;2026-03;67;62;5;63;0;14.1
9010;2026-04;68;64;4;59;0;23.53
9010;2026-05;49;44;5;45;0;16.37
9200;2024-12;31;22;9;25;0;16.38
9200;2025-01;66;58;8;47;0;23.07
9200;2025-02;59;47;12;44;0;27.54
9200;2025-03;60;49;11;38;0;45.38
9200;2025-04;53;44;9;34;0;24.2
9200;2025-05;54;45;9;33;0;129.09
9200;2025-06;59;44;15;32;0;29.18
9200;2025-07;59;50;9;47;0;22.67
9200;2025-08;65;51;14;39;0;37.29
9200;2025-09;53;41;12;35;0;27.87
9200;2025-10;58;42;16;40;0;31.06
9200;2025-11;56;49;7;38;0;27.6
9200;2025-12;47;39;8;37;0;27.14
9200;2026-01;45;35;10;29;0;53.21
9200;2026-02;85;73;12;72;0;21.44
9200;2026-03;63;53;10;45;0;25.43
9200;2026-04;49;41;8;35;0;70.55
9200;2026-05;38;35;3;27;0;42.03
9340;2024-01;3;3;0;2;0;29.88
9340;2024-02;9;7;2;6;0;58.44
9340;2024-03;4;4;0;4;0;50.18
9340;2024-04;2;1;1;2;0;8.67
9340;2024-05;6;5;1;3;0;5.9
9340;2024-06;4;4;0;2;0;14.04
9340;2024-07;5;5;0;5;0;259.6
9340;2024-08;8;8;0;5;0;24.34
9340;2024-09;9;9;0;5;0;18.97
9340;2024-10;6;5;1;5;0;13.86
9340;2024-11;7;6;1;6;0;37.98
9340;2024-12;5;5;0;4;0;19.81
9340;2025-01;6;6;0;4;0;2516.57
9340;2025-02;7;7;0;5;0;30.76
9340;2025-03;6;4;2;4;0;7.1
9340;2025-04;3;3;0;3;0;163.64
9340;2025-05;8;8;0;8;0;33.53
9340;2025-06;2;2;0;1;0;17.88
9340;2025-07;1;1;0;1;0;40.18
9340;2025-08;3;3;0;3;0;151.68
9340;2025-09;7;3;4;5;0;140.22
9340;2025-10;4;2;2;2;0;81.43
9340;2025-11;3;3;0;1;0;19.31
9340;2025-12;4;4;0;3;0;10.79
9340;2026-01;9;7;2;7;0;71.85
9340;2026-02;6;6;0;5;0;130.15
9340;2026-03;7;7;0;6;0;88.09
9340;2026-04;2;2;0;1;0;128.95
9340;2026-05;3;3;0;2;0;1.96
9420;2025-02;3;3;0;2;0;58.04
9420;2025-03;87;81;6;63;0;236.57
9420;2025-04;70;68;2;57;0;236.97
9420;2025-05;51;48;3;38;0;232.99
9420;2025-06;65;64;1;48;0;168.26
9420;2025-07;74;71;3;47;0;224.01
9420;2025-08;77;73;4;64;0;235.99
9420;2025-09;45;44;1;34;0;158.31
9420;2025-10;62;58;4;50;0;210.47
9420;2025-11;69;62;7;54;0;206.64
9420;2025-12;82;77;5;59;0;230.06
9420;2026-01;65;58;7;49;0;415.12
9420;2026-02;58;56;2;43;0;159.17
9420;2026-03;77;71;6;53;0;283.02
9420;2026-04;61;55;6;47;0;379.52
9420;2026-05;53;50;3;33;0;190.02
9480;2025-08;42;33;9;28;0;30.17
9480;2025-09;104;83;21;71;0;27.73
9480;2025-10;119;90;29;83;0;18.22
9480;2025-11;116;90;26;87;0;18.83
9480;2025-12;90;64;26;69;0;20.72
9480;2026-01;136;102;34;113;0;30.46
9480;2026-02;100;85;15;79;0;27.63
9480;2026-03;120;87;33;91;0;21.53
9480;2026-04;102;82;20;71;0;26.63
9480;2026-05;71;60;11;46;0;27.43
9900;2025-06;18;15;3;18;0;322.46
9900;2025-07;84;72;12;84;0;475.31
9900;2025-08;91;78;13;91;0;452.89
9900;2025-09;76;51;25;76;0;448.74
9900;2025-10;69;54;15;69;0;342.84
9900;2025-11;79;57;22;79;0;734.31
9900;2025-12;88;70;18;88;0;481.73
9900;2026-01;84;73;11;84;0;620.74
9900;2026-02;119;82;37;119;0;289.36
9900;2026-03;128;94;34;128;0;486.97
9900;2026-04;105;77;28;105;0;519.28
9900;2026-05;59;45;14;59;0;523.29
9940;2024-01;3;3;0;2;0;7.41
9940;2024-02;2;2;0;2;0;5.4
9940;2024-03;3;2;1;3;0;5.92
9940;2024-04;1;1;0;1;0;32.68
9940;2024-05;2;1;1;1;0;1.42
9940;2024-06;2;2;0;2;0;23.49
9940;2024-07;6;5;1;5;0;10.32
9940;2024-08;1;1;0;1;0;26.12
9940;2024-09;4;3;1;4;0;44.67
9940;2024-10;1;0;1;1;0;18.25
9940;2024-12;3;3;0;2;0;3.97
9940;2025-01;5;4;1;5;0;8.33
9940;2025-02;4;4;0;4;0;6.6
9940;2025-03;1;1;0;1;0;4.6
9940;2025-05;1;1;0;0;0;1.93
9940;2025-06;1;0;1;1;0;7.65
9940;2025-07;3;2;1;3;0;1.58
9940;2025-09;7;6;1;6;0;10.95
9940;2025-10;1;1;0;1;0;3.22
9940;2026-01;3;2;1;3;0;8.92
9940;2026-02;2;1;1;1;0;8.62
9940;2026-05;2;2;0;1;0;4.15
10090;2026-01;81;74;7;77;0;34.95
10090;2026-02;251;233;18;234;0;31.18
10090;2026-03;241;214;27;216;0;61.38
10090;2026-04;199;182;17;174;0;47.78
10090;2026-05;228;205;23;202;0;46.12
10180;2026-02;226;213;13;189;0;21.99
10180;2026-03;299;286;13;245;0;26.04
10180;2026-04;218;211;7;169;0;25.16
10180;2026-05;257;243;14;221;0;112.99
10190;2024-12;31;27;4;17;0;347.46
10190;2025-01;71;56;15;44;0;417.77
10190;2025-02;60;53;7;30;0;352.32
10190;2025-03;71;60;11;44;0;324.98
10190;2025-04;61;51;10;39;0;428.98
10190;2025-05;43;37;6;25;0;158.61
10190;2025-06;37;34;3;26;0;255.16
10190;2025-07;52;49;3;35;0;182.39
10190;2025-08;38;35;3;23;0;319.41
10190;2025-09;52;49;3;30;0;314.61
10190;2025-10;38;36;2;21;0;454.31
10190;2025-11;61;45;16;42;0;260.64
10190;2025-12;64;59;5;41;0;300.8
10190;2026-01;81;69;12;47;0;425.58
10190;2026-02;67;61;6;53;0;253.9
10190;2026-03;58;51;7;40;0;402.45
10190;2026-04;56;49;7;37;0;197.47
10190;2026-05;58;49;9;47;0;187.54
10500;2025-12;181;158;23;117;0;316.25
10500;2026-01;183;158;25;115;0;385.55
10500;2026-02;152;134;18;109;0;277.19
10500;2026-03;169;152;17;113;0;274.33
10500;2026-04;193;177;16;125;0;329.04
10500;2026-05;122;114;8;88;0;266.03
10680;2025-09;80;77;3;69;0;18.1
10680;2025-10;120;114;6;100;0;21.24
10680;2025-11;150;140;10;132;0;16.61
10680;2025-12;134;122;12;112;0;14.56
10680;2026-01;123;111;12;110;0;13.61
10680;2026-02;107;102;5;91;0;21.89
10680;2026-03;106;101;5;94;0;23.76
10680;2026-04;95;92;3;85;0;29.34
10680;2026-05;83;71;12;72;0;10.08
11020;2025-05;48;42;6;48;0;82.34
11020;2025-06;67;62;5;67;0;95.18
11020;2025-07;79;65;14;79;0;42.41
11020;2025-08;69;64;5;69;0;65.45
11020;2025-09;97;87;10;97;0;44.39
11020;2025-10;104;101;3;104;0;41.92
11020;2025-11;79;76;3;79;0;46.13
11020;2025-12;98;91;7;98;0;51.25
11020;2026-01;81;72;9;81;0;40.62
11020;2026-02;77;70;7;77;0;30.93
11020;2026-03;79;76;3;79;0;54.54
11020;2026-04;67;61;6;67;0;69.75
11020;2026-05;55;51;4;55;0;61.85
12100;2024-08;61;48;13;61;0;35.51
12100;2024-09;55;47;8;55;0;26.62
12100;2024-10;38;30;8;38;0;17.63
12100;2024-11;54;47;7;54;0;31.3
12100;2024-12;56;50;6;56;0;75.28
12100;2025-01;59;52;7;59;0;22.47
12100;2025-02;49;41;8;49;0;17.51
12100;2025-03;50;45;5;50;0;33.45
12100;2025-04;37;31;6;37;0;30.15
12100;2025-05;46;39;7;46;0;13.3
12100;2025-06;52;37;15;52;0;24.8
12100;2025-07;56;50;6;56;0;76.0
12100;2025-08;46;37;9;46;0;15.7
12100;2025-09;33;30;3;33;0;43.62
12100;2025-10;31;28;3;31;0;28.15
12100;2025-11;43;36;7;43;0;19.08
12100;2025-12;36;31;5;36;0;16.0
12100;2026-01;55;47;8;55;0;37.35
12100;2026-02;37;28;9;37;0;37.4
12100;2026-03;38;32;6;38;0;42.42
12100;2026-04;44;35;9;44;0;33.25
12100;2026-05;24;18;6;24;0;22.41
12110;2025-03;82;74;8;82;0;45.68
12110;2025-04;72;59;13;72;0;20.26
12110;2025-05;72;68;4;72;0;34.55
12110;2025-06;74;50;24;74;0;41.12
12110;2025-07;83;75;8;83;0;61.09
12110;2025-08;75;71;4;75;0;23.83
12110;2025-09;60;57;3;60;0;43.35
12110;2025-10;63;56;7;63;0;43.27
12110;2025-11;71;65;6;71;0;32.29
12110;2025-12;63;59;4;63;0;37.87
12110;2026-01;70;68;2;70;0;41.71
12110;2026-02;44;41;3;44;0;32.71
12110;2026-03;56;54;2;56;0;43.22
12110;2026-04;62;61;1;62;0;32.54
12110;2026-05;53;47;6;53;0;35.66
12120;2025-11;37;34;3;37;0;46.58
12120;2025-12;177;163;14;177;0;87.82
12120;2026-01;188;174;14;188;0;61.72
12120;2026-02;128;115;13;128;0;66.18
12120;2026-03;197;183;14;197;0;91.9
12120;2026-04;150;138;12;150;0;60.37
12120;2026-05;123;114;9;123;0;42.03
12200;2026-03;263;221;42;234;0;14.41
12200;2026-04;428;369;59;392;0;17.27
12200;2026-05;309;270;39;292;0;14.92
12210;2026-05;1000;869;131;943;0;41.58
12220;2024-01;2;2;0;0;0;0.44
12220;2024-02;1;1;0;0;0;52.1
12220;2024-03;5;3;2;0;0;35.03
12220;2024-04;6;4;2;0;0;14.04
12220;2024-05;2;2;0;0;0;7.08
12220;2024-06;4;3;1;0;0;18.53
12220;2024-07;6;6;0;0;0;8.08
12220;2024-08;1;0;1;0;0;192.52
12220;2024-09;2;2;0;0;0;33.49
12220;2024-10;7;5;2;0;0;124.87
12220;2024-11;4;4;0;0;0;14.18
12220;2024-12;2;1;1;0;0;3.34
12220;2025-01;10;7;3;0;0;16.77
12220;2025-02;3;3;0;0;0;11.57
12220;2025-03;9;8;1;0;0;16.82
12220;2025-04;2;1;1;0;0;3.52
12220;2025-05;6;5;1;0;0;28.29
12220;2025-07;2;1;1;0;0;8.59
12220;2025-08;2;0;2;0;0;0.13
12220;2025-09;1;1;0;0;0;0.43
12220;2025-10;2;2;0;0;0;71.16
12220;2025-11;2;2;0;0;0;17.52
12220;2025-12;2;2;0;0;0;1.26
12220;2026-01;3;2;1;0;0;9.15
12220;2026-04;2;2;0;0;0;24.51
12220;2026-05;1;0;1;0;0;6.4
13520;2025-09;37;31;6;34;0;17.04
13520;2025-10;134;103;31;129;0;18.78
13520;2025-11;101;87;14;99;0;14.64
13520;2025-12;108;94;14;101;0;30.26
13520;2026-01;120;97;23;110;0;29.86
13520;2026-02;95;80;15;85;0;27.0
13520;2026-03;211;160;51;198;0;12.2
13520;2026-04;122;91;31;118;0;32.76
13520;2026-05;72;57;15;65;0;12.27
15100;2026-02;145;104;41;136;0;12.82
15100;2026-03;383;282;101;364;0;13.06
15100;2026-04;266;205;61;247;0;11.55
15100;2026-05;206;165;41;198;0;13.85
15210;2024-01;19;16;3;17;0;43.07
15210;2024-02;27;23;4;27;0;69.54
15210;2024-03;17;17;0;17;0;117.14
15210;2024-04;10;10;0;10;0;110.15
15210;2024-05;17;16;1;16;0;74.23
15210;2024-06;16;15;1;16;0;40.24
15210;2024-07;20;17;3;19;0;46.25
15210;2024-08;23;23;0;22;0;26.31
15210;2024-09;22;18;4;22;0;161.55
15210;2024-10;12;10;2;12;0;33.56
15210;2024-11;7;5;2;7;0;30.63
15210;2024-12;16;14;2;16;0;37.98
15210;2025-01;16;16;0;16;0;119.97
15210;2025-02;11;11;0;11;0;33.26
15210;2025-03;19;18;1;19;0;59.4
15210;2025-04;18;18;0;18;0;50.13
15210;2025-05;15;12;3;15;0;16.53
15210;2025-06;11;8;3;11;0;48.03
15210;2025-07;21;21;0;19;0;197.5
15210;2025-08;11;9;2;11;0;23.68
15210;2025-09;9;8;1;9;0;129.59
15210;2025-10;20;18;2;20;0;55.25
15210;2025-11;18;14;4;18;0;112.67
15210;2025-12;12;11;1;12;0;31.11
15210;2026-01;14;13;1;14;0;48.64
15210;2026-02;13;13;0;12;0;80.66
15210;2026-03;16;13;3;15;0;23.84
15210;2026-04;15;14;1;15;0;70.63
15210;2026-05;8;8;0;8;0;193.94
15400;2024-03;3;2;1;2;0;135.54
15400;2024-04;1;1;0;1;0;0.75
15400;2024-11;1;1;0;1;0;93.3
15400;2025-02;1;1;0;1;0;32.0
15400;2025-09;1;1;0;1;0;27.37
15400;2026-02;1;1;0;0;0;1.45
15400;2026-04;1;1;0;1;0;127.65
15400;2026-05;2;1;1;2;0;21.71
15620;2025-05;8;8;0;6;0;62.44
15620;2025-06;67;58;9;47;0;42.84
15620;2025-07;83;68;15;51;0;42.72
15620;2025-08;139;116;23;104;0;30.68
15620;2025-09;90;61;29;68;0;49.66
15620;2025-10;92;65;27;79;0;32.97
15620;2025-11;65;55;10;42;0;54.87
15620;2025-12;89;76;13;65;0;34.49
15620;2026-01;106;79;27;71;0;43.75
15620;2026-02;69;45;24;47;0;45.25
15620;2026-03;67;61;6;49;0;38.3
15620;2026-04;88;66;22;67;0;45.35
15620;2026-05;37;26;11;25;0;36.18
15900;2024-01;1;1;0;1;0;0.77
15900;2024-02;1;1;0;1;0;6.72
15900;2024-03;3;3;0;1;0;1.69
15900;2024-06;1;0;1;1;0;1.45
15900;2024-07;2;2;0;1;0;152.7
15900;2024-08;1;1;0;1;0;423.62
15900;2024-09;1;1;0;0;0;6.22
15900;2024-11;1;0;1;0;0;0.12
15900;2025-01;1;1;0;0;0;11.57
15900;2025-03;1;1;0;1;0;4.32
15900;2025-04;1;1;0;0;0;197.15
15900;2025-07;2;2;0;0;0;2.71
15900;2025-08;1;1;0;1;0;5.05
15900;2025-11;1;0;1;0;0;0.9
15900;2025-12;1;1;0;1;0;3.97
15900;2026-01;3;3;0;1;0;239.76
15900;2026-02;3;2;1;2;0;74.38
15900;2026-05;1;1;0;1;0;20.65
16040;2024-01;2;2;0;2;0;9.52
16040;2024-02;1;1;0;1;0;9.05
16040;2024-03;4;4;0;3;0;1.45
16040;2024-04;1;1;0;0;0;0.15
16040;2024-05;2;2;0;2;0;84.6
16040;2024-07;3;2;1;3;0;5.12
16040;2024-09;1;1;0;0;0;0.43
16040;2024-10;1;1;0;1;0;2.58
16040;2024-11;2;1;1;2;0;14.35
16040;2024-12;5;5;0;5;0;11.57
